recording_id,person_id,session,box,scenario,item_count,station_seconds_excluding_picking,picking_seconds,nonwork_or_error_seconds,elapsed_seconds,gap_seconds,missing_core_labels,incident_count,annotation_event_count,annotation_categories,review_flags,screen_pass
U0205,U0107,S0400,16,S3,1,52.824,8.168,0.0,60.992,0.0,,0,2,Additional,,True
U0205,U0107,S0400,17,S3,1,63.223,8.961,0.0,72.184,0.0,,0,3,Additional;Confused,,True
U0205,U0107,S0400,18,S3,1,61.684,8.469,0.0,70.153,0.0,,1,4,Additional;Incident,incident_or_recovery_overlap,False
U0205,U0107,S0400,19,S3,1,70.443,8.531,0.0,78.974,0.0,,0,2,Additional,,True
U0205,U0107,S0400,20,S3,3,105.352,8.372,0.0,113.724,0.0,,0,2,Additional,,True
U0205,U0107,S0500,1,S4,10,65.962,6.35,0.0,72.312,0.0,,2,3,Additional;Incident;Recovery,incident_or_recovery_overlap,False
U0205,U0107,S0500,2,S4,2,65.733,9.264,0.0,74.997,0.0,,0,3,Additional,,True
U0205,U0107,S0500,3,S4,1,47.443,6.867,0.0,54.31,0.0,,0,3,Additional;Parallel,,True
U0205,U0107,S0500,4,S4,3,73.257,7.86,0.0,81.117,0.0,,2,6,Additional;Incident;Parallel;Recovery,incident_or_recovery_overlap,False
U0205,U0107,S0500,5,S4,1,44.537,5.213,0.0,49.75,0.0,,0,2,Additional,,True
U0205,U0107,S0500,6,S4,2,70.489,17.346,0.0,87.835,-0.0,,0,1,Additional,,True
U0205,U0107,S0500,7,S4,1,53.15,6.214,0.0,59.364,0.0,,0,5,Additional;Parallel,,True
U0205,U0107,S0500,8,S4,2,61.79,7.229,0.0,69.019,0.0,,0,3,Additional,,True
U0205,U0107,S0500,9,S4,1,64.723,5.803,0.0,70.526,0.0,,0,2,Additional,,True
U0205,U0107,S0500,10,S4,2,75.677,10.067,0.0,85.744,0.0,,4,7,Additional;Incident;Investigation;Parallel;Recovery,incident_or_recovery_overlap,False
U0205,U0107,S0500,11,S4,2,88.41,11.71,0.0,100.12,0.0,,3,9,Additional;Incident;Investigation;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0205,U0107,S0500,12,S4,3,87.014,10.041,0.0,97.055,0.0,,0,3,Additional;Parallel;Struggling,,True
U0205,U0107,S0500,13,S4,1,54.507,11.038,0.0,65.545,0.0,,0,4,Additional;Parallel,,True
U0205,U0107,S0500,14,S4,4,79.006,7.028,0.0,86.034,0.0,,0,2,Additional,,True
U0205,U0107,S0500,15,S4,1,59.575,4.056,0.0,63.631,0.0,,0,4,Additional;Parallel,,True
U0205,U0107,S0500,16,S4,1,47.536,4.431,0.0,51.967,0.0,,0,1,Additional,,True
U0205,U0107,S0500,17,S4,1,60.643,10.689,0.0,71.332,-0.0,,0,2,Additional,,True
U0205,U0107,S0500,18,S4,1,58.673,5.835,0.0,64.508,0.0,,0,2,Additional;Parallel,,True
U0205,U0107,S0500,19,S4,2,66.891,6.987,0.0,77.426,3.548,,0,1,Additional,,True
U0205,U0107,S0500,20,S4,4,96.119,9.055,0.0,105.174,0.0,,0,3,Additional;Struggling,,True
U0206,U0206,S0100,1,S2,1,102.318,9.454,0.0,111.772,0.0,,0,6,Additional;Confused;Investigation;Struggling,,True
U0206,U0206,S0100,2,S2,1,90.015,6.973,0.0,96.988,0.0,,0,6,Additional;Confused,,True
U0206,U0206,S0100,3,S2,2,93.684,7.754,0.0,101.438,0.0,,1,8,Additional;Confused;Incident;Investigation;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0100,4,S2,3,103.459,8.804,0.0,112.263,0.0,,0,10,Additional;Confused;Investigation;Parallel;Struggling,,True
U0206,U0206,S0100,5,S2,2,93.069,7.299,0.0,100.368,0.0,,2,7,Additional;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0100,6,S2,1,78.072,6.166,0.0,84.238,0.0,,1,8,Additional;Incident;Parallel;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0100,7,S2,3,89.945,6.028,0.0,98.843,2.87,,0,3,Struggling,,True
U0206,U0206,S0100,8,S2,3,109.711,8.397,0.0,118.108,0.0,,0,5,Additional;Struggling,,True
U0206,U0206,S0100,9,S2,2,85.012,4.895,0.0,89.907,0.0,,0,6,Additional;Confused;Struggling,,True
U0206,U0206,S0100,10,S2,1,84.689,5.613,0.0,90.302,0.0,,0,10,Additional;Confused;Parallel;Struggling,,True
U0206,U0206,S0100,11,S2,2,79.421,7.829,0.0,87.25,0.0,,1,6,Additional;Confused;Recovery;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0100,12,S2,1,71.463,8.082,0.0,79.545,0.0,,0,7,Additional;Confused;Struggling,,True
U0206,U0206,S0100,13,S2,4,118.944,8.495,0.0,127.439,0.0,,0,3,Confused;Struggling,,True
U0206,U0206,S0100,14,S2,4,138.782,7.723,0.0,148.063,1.558,,2,9,Additional;Confused;Incident;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0100,15,S2,1,77.963,7.823,0.0,85.786,0.0,,0,4,Additional;Confused;Struggling,,True
U0206,U0206,S0100,16,S2,1,71.638,7.718,0.0,79.356,0.0,,0,1,Additional,,True
U0206,U0206,S0100,17,S2,3,120.908,8.212,0.0,129.12,0.0,,0,3,Additional;Struggling,,True
U0206,U0206,S0100,18,S2,1,80.723,7.45,0.0,88.173,0.0,,0,5,Additional;Struggling,,True
U0206,U0206,S0100,19,S2,4,92.406,8.567,0.0,121.332,20.359,,0,4,Investigation;Parallel;Struggling,,True
U0206,U0206,S0100,20,S2,2,115.516,7.634,0.0,123.15,0.0,,2,9,Additional;Confused;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0200,1,S2,1,80.516,6.035,0.0,86.551,0.0,,3,7,Additional;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0200,2,S2,1,71.549,6.017,0.0,77.566,0.0,,0,7,Additional;Parallel;Struggling,,True
U0206,U0206,S0200,3,S2,3,134.048,8.362,0.0,148.334,5.924,,1,10,Additional;Confused;Incident;Parallel;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0200,4,S2,3,89.901,10.205,0.0,100.106,0.0,,4,9,Incident;Investigation;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0200,5,S2,1,57.825,6.004,0.0,63.829,0.0,,2,4,Additional;Incident;Parallel;Recovery,incident_or_recovery_overlap,False
U0206,U0206,S0200,6,S2,1,68.444,6.502,0.0,76.025,1.079,,1,5,Additional;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0200,7,S2,2,69.903,8.277,0.0,78.18,0.0,,0,3,Additional;Parallel;Struggling,,True
U0206,U0206,S0200,8,S2,1,117.547,4.98,0.0,144.59,22.063,,5,10,Incident;Investigation;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0200,9,S2,2,83.525,6.265,0.0,89.79,0.0,,0,4,Additional;Investigation;Struggling,,True
U0206,U0206,S0200,10,S2,1,64.292,4.64,0.0,70.086,1.154,,0,2,Confused;Parallel,,True
U0206,U0206,S0200,11,S2,5,93.412,11.004,0.0,104.416,0.0,,1,8,Additional;Incident;Parallel;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0200,12,S2,1,59.4,5.372,0.0,65.847,1.075,,0,2,Parallel,,True
U0206,U0206,S0200,13,S2,1,59.354,5.57,0.0,66.861,1.937,,1,6,Investigation;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0200,14,S2,5,128.309,8.451,0.0,136.76,0.0,,0,6,Additional;Struggling,,True
U0206,U0206,S0200,15,S2,1,59.69,4.935,0.0,64.625,0.0,,0,4,Investigation;Parallel;Struggling,,True
U0206,U0206,S0200,16,S2,1,58.557,5.964,0.0,65.562,1.041,,0,3,Parallel;Struggling,,True
U0206,U0206,S0200,17,S2,3,106.023,9.803,0.0,122.186,6.36,,3,6,Additional;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0200,18,S2,2,83.148,5.617,0.0,89.845,1.08,,0,6,Additional;Parallel;Struggling,,True
U0206,U0206,S0200,19,S2,1,62.556,6.072,0.0,68.628,0.0,,0,3,Struggling,,True
U0206,U0206,S0200,20,S2,1,61.532,4.524,0.0,66.056,0.0,,0,3,Additional;Struggling,,True
U0206,U0206,S0300,1,S3,2,61.399,6.928,0.0,68.327,0.0,,1,7,Additional;Incident;Parallel;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0300,2,S3,3,79.92,5.39,0.0,85.31,0.0,,0,7,Additional;Parallel;Struggling,,True
U0206,U0206,S0300,3,S3,1,61.645,4.493,0.0,73.294,7.156,,3,9,Additional;Incident;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0300,4,S3,1,51.657,4.158,0.0,57.964,2.149,,0,3,Additional,,True
U0206,U0206,S0300,5,S3,2,66.612,5.747,0.0,72.359,0.0,,0,4,Additional;Confused,,True
U0206,U0206,S0300,6,S3,1,56.746,4.085,0.0,60.831,0.0,,0,5,Additional;Parallel,,True
U0206,U0206,S0300,7,S3,2,72.341,9.571,0.0,81.912,0.0,,0,10,Additional;Confused;Struggling,,True
U0206,U0206,S0300,8,S3,1,60.47,3.671,0.0,69.862,5.721,,0,7,Additional;Confused;Parallel;Struggling,,True
U0206,U0206,S0300,9,S3,1,43.739,1.974,0.0,45.713,0.0,,0,3,Confused,,True
U0206,U0206,S0300,10,S3,1,70.989,2.822,0.0,73.811,0.0,,0,9,Additional;Confused;Struggling,,True
U0206,U0206,S0300,11,S3,1,57.644,6.817,0.0,64.461,0.0,,0,5,Additional;Confused;Struggling,,True
U0206,U0206,S0300,12,S3,1,67.132,2.182,0.0,69.314,-0.0,,0,4,Additional;Struggling,,True
U0206,U0206,S0300,13,S3,5,101.608,4.57,0.0,106.178,0.0,,0,7,Additional;Confused;Investigation,,True
U0206,U0206,S0300,14,S3,1,55.994,5.512,0.0,61.506,0.0,,0,4,Additional,,True
U0206,U0206,S0300,15,S3,1,70.301,6.321,0.0,83.501,6.879,,2,7,Additional;Investigation;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0300,16,S3,1,59.065,4.772,0.0,63.837,0.0,,0,5,Additional;Struggling,,True
U0206,U0206,S0300,17,S3,2,65.516,10.276,0.0,75.792,0.0,,0,5,Additional;Parallel;Struggling,,True
U0206,U0206,S0300,18,S3,1,65.811,0.744,0.0,66.555,0.0,,0,3,Additional;Confused,,True
U0206,U0206,S0300,19,S3,4,92.055,13.765,0.0,105.82,-0.0,,0,2,Additional;Struggling,,True
U0206,U0206,S0300,20,S3,1,68.486,0.639,0.0,71.574,2.449,,0,7,Additional;Struggling,,True
U0206,U0206,S0400,1,S3,2,64.111,5.63,0.0,69.741,0.0,,0,5,Additional;Confused,,True
U0206,U0206,S0400,2,S3,1,53.362,8.598,0.0,69.699,7.739,,0,6,Additional;Parallel,,True
U0206,U0206,S0400,3,S3,1,55.484,6.596,0.0,62.08,0.0,,0,6,Additional;Struggling,,True
U0206,U0206,S0400,4,S3,2,79.638,7.344,0.0,86.982,0.0,,0,7,Additional;Confused;Investigation;Parallel;Struggling,,True
U0206,U0206,S0400,5,S3,2,58.99,10.874,0.0,69.864,0.0,,0,6,Additional;Confused;Struggling,,True
U0206,U0206,S0400,6,S3,1,52.496,1.288,0.0,53.784,0.0,,0,4,Additional;Parallel;Struggling,,True
U0206,U0206,S0400,7,S3,1,58.796,7.24,0.0,66.036,0.0,,0,3,Additional,,True
U0206,U0206,S0400,8,S3,1,61.128,8.628,0.0,72.158,2.402,,0,10,Additional;Confused;Investigation;Struggling,,True
U0206,U0206,S0400,9,S3,1,61.209,14.244,0.0,75.453,0.0,,0,6,Additional;Investigation,,True
U0206,U0206,S0400,10,S3,1,62.026,7.661,0.0,69.687,0.0,,0,4,Additional;Struggling,,True
U0206,U0206,S0400,11,S3,4,100.967,11.341,0.0,112.308,0.0,,0,5,Additional;Struggling,,True
U0206,U0206,S0400,12,S3,2,70.708,15.206,0.0,85.914,0.0,,0,5,Additional;Confused,,True
U0206,U0206,S0400,13,S3,1,66.034,6.695,0.0,123.771,51.042,,0,6,Additional;Confused;Parallel;Struggling,,True
U0206,U0206,S0400,14,S3,1,65.305,8.791,0.0,74.096,0.0,,0,8,Additional;Confused;Investigation;Parallel,,True
U0206,U0206,S0400,15,S3,3,83.101,9.57,0.0,92.671,0.0,,0,4,Additional;Confused;Struggling,,True
U0206,U0206,S0400,16,S3,1,63.181,15.647,0.0,78.828,0.0,,2,7,Additional;Confused;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0400,17,S3,1,67.062,1.375,0.0,68.437,0.0,,2,4,Additional;Confused;Incident;Recovery,incident_or_recovery_overlap,False
U0206,U0206,S0400,18,S3,2,77.986,1.922,0.0,81.541,1.633,,0,3,Additional;Struggling,,True
U0206,U0206,S0400,19,S3,2,91.09,7.927,0.0,104.744,5.727,,1,8,Additional;Incident;Investigation;Parallel;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0400,20,S3,1,69.847,7.948,0.0,77.795,0.0,,0,3,Additional;Struggling,,True
U0206,U0206,S0500,1,S4,2,61.728,4.512,0.0,66.24,0.0,,0,3,Additional;Confused;Struggling,,True
U0206,U0206,S0500,2,S4,1,54.244,5.696,0.0,59.94,0.0,,0,3,Additional;Parallel;Struggling,,True
U0206,U0206,S0500,3,S4,5,94.34,9.072,0.0,103.412,0.0,,0,1,Additional,,True
U0206,U0206,S0500,4,S4,5,85.379,7.016,0.0,92.395,0.0,,0,6,Additional;Confused;Struggling,,True
U0206,U0206,S0500,5,S4,4,75.944,7.64,0.0,83.584,0.0,,0,5,Additional;Parallel;Struggling,,True
U0206,U0206,S0500,6,S4,4,87.64,9.663,0.0,97.303,0.0,,0,6,Additional;Confused;Struggling,,True
U0206,U0206,S0500,7,S4,4,81.419,6.35,0.0,87.769,0.0,,0,4,Additional;Struggling,,True
U0206,U0206,S0500,8,S4,1,50.844,8.375,0.0,59.219,0.0,,0,4,Additional;Parallel;Struggling,,True
U0206,U0206,S0500,9,S4,1,49.959,5.57,0.0,62.57,7.041,Attach Box Label,1,1,Recovery,missing_core_labels;incident_or_recovery_overlap,False
U0206,U0206,S0500,10,S4,5,96.195,11.789,0.0,107.984,-0.0,,0,5,Additional;Struggling,,True
U0206,U0206,S0500,11,S4,4,96.986,12.129,0.0,109.115,0.0,,0,3,Additional;Struggling,,True
U0206,U0206,S0500,12,S4,1,67.778,8.046,0.0,75.824,0.0,,2,7,Additional;Incident;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0500,13,S4,2,61.988,6.972,0.0,68.96,-0.0,,0,2,Additional,,True
U0206,U0206,S0500,14,S4,2,59.187,9.699,0.0,68.886,0.0,,0,3,Additional;Confused;Parallel,,True
U0206,U0206,S0500,15,S4,2,75.809,2.118,66.217,144.144,0.0,,2,11,Additional;Incident;Investigation;Recovery,incident_or_recovery_overlap;nonwork_or_error_label,False
U0206,U0206,S0500,16,S4,1,77.825,8.22,0.0,86.045,0.0,,3,11,Additional;Confused;Incident;Investigation;Recovery;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0500,17,S4,10,68.391,17.863,0.0,88.735,2.481,,1,5,Additional;Recovery;Struggling,incident_or_recovery_overlap,False
U0206,U0206,S0500,18,S4,4,84.178,8.353,0.0,92.531,0.0,,3,7,Additional;Confused;Incident;Recovery,incident_or_recovery_overlap,False
U0206,U0206,S0500,19,S4,2,64.198,8.548,0.0,72.746,0.0,,0,0,,,True
U0206,U0206,S0500,20,S4,1,70.313,0.91,0.0,71.223,0.0,,2,7,Additional;Incident;Recovery,incident_or_recovery_overlap,False
U0207,U0207,S0100,1,S2,3,105.382,8.878,0.0,114.26,0.0,,2,5,Additional;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0207,U0207,S0100,2,S2,1,83.368,7.939,0.0,91.307,0.0,,1,3,Additional;Incident,incident_or_recovery_overlap,False
U0207,U0207,S0100,3,S2,1,65.57,9.318,0.0,74.888,0.0,,0,1,Additional,,True
U0207,U0207,S0100,4,S2,4,134.125,15.074,0.0,149.199,0.0,,2,5,Additional;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0207,U0207,S0100,5,S2,3,101.205,11.143,0.0,112.348,0.0,,0,1,Additional,,True
U0207,U0207,S0100,6,S2,3,82.015,7.457,0.0,89.472,0.0,,0,3,Additional;Struggling,,True
U0207,U0207,S0100,7,S2,2,71.46,8.318,0.0,79.778,0.0,,2,2,Incident;Recovery,incident_or_recovery_overlap,False
U0207,U0207,S0100,8,S2,1,60.559,5.66,0.0,66.219,0.0,,0,0,,,True
U0207,U0207,S0100,9,S2,3,84.805,8.438,0.0,93.243,0.0,,0,0,,,True
U0207,U0207,S0100,10,S2,3,89.768,7.945,0.0,97.713,-0.0,,0,2,Additional;Investigation,,True
U0207,U0207,S0100,11,S2,1,74.767,7.686,0.0,82.453,0.0,,2,4,Additional;Incident;Recovery,incident_or_recovery_overlap,False
U0207,U0207,S0100,12,S2,1,63.435,8.857,0.0,72.292,0.0,,0,0,,,True
U0207,U0207,S0100,13,S2,4,83.301,8.081,0.0,91.382,0.0,,2,4,Additional;Incident;Recovery,incident_or_recovery_overlap,False
U0207,U0207,S0100,14,S2,2,64.107,7.906,0.0,72.013,0.0,,0,1,Additional,,True
U0207,U0207,S0100,15,S2,11,72.25,8.437,0.0,80.687,0.0,,0,1,Additional,,True
U0207,U0207,S0100,16,S2,3,82.717,9.009,0.0,91.726,0.0,,1,2,Incident;Parallel,incident_or_recovery_overlap,False
U0207,U0207,S0100,17,S2,1,60.015,6.279,0.0,66.294,0.0,,0,1,Struggling,,True
U0207,U0207,S0100,18,S2,2,78.577,8.983,0.0,87.56,0.0,,1,3,Confused;Incident,incident_or_recovery_overlap,False
U0207,U0207,S0100,19,S2,2,63.979,6.589,0.0,70.568,0.0,,0,1,Additional,,True
U0207,U0207,S0100,20,S2,1,75.809,6.252,0.0,82.061,0.0,,2,5,Additional;Confused;Incident;Recovery,incident_or_recovery_overlap,False
U0207,U0207,S0200,1,S2,3,69.282,7.702,0.0,76.984,0.0,,0,1,Additional,,True
U0207,U0207,S0200,2,S2,1,66.811,10.299,0.0,77.11,0.0,,0,3,Additional;Confused;Struggling,,True
U0207,U0207,S0200,3,S2,2,58.713,10.936,0.0,69.649,0.0,,0,2,Additional;Struggling,,True
U0207,U0207,S0200,4,S2,3,57.908,10.079,0.0,67.987,0.0,,0,1,Additional,,True
U0207,U0207,S0200,5,S2,2,64.756,8.904,0.0,73.66,0.0,,0,1,Additional,,True
U0207,U0207,S0200,6,S2,5,85.558,13.186,0.0,101.044,2.3,,3,5,Additional;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0207,U0207,S0200,7,S2,3,66.982,6.647,0.0,73.629,0.0,,0,2,Additional;Struggling,,True
U0207,U0207,S0200,8,S2,2,55.311,8.367,0.0,63.678,-0.0,,0,0,,,True
U0207,U0207,S0200,9,S2,1,47.259,7.194,0.0,54.453,0.0,,0,2,Additional;Confused,,True
U0207,U0207,S0200,10,S2,1,54.53,7.761,0.0,62.291,0.0,,2,4,Incident;Investigation;Parallel;Recovery,incident_or_recovery_overlap,False
U0207,U0207,S0200,11,S2,2,52.525,9.565,0.0,62.09,0.0,,0,0,,,True
U0207,U0207,S0200,12,S2,1,48.089,8.709,0.0,56.798,0.0,,0,2,Additional;Struggling,,True
U0207,U0207,S0200,13,S2,1,55.753,8.154,0.0,63.907,0.0,,0,2,Additional;Struggling,,True
U0207,U0207,S0200,14,S2,2,51.76,10.984,0.0,62.744,0.0,Attach Shipping Label,0,2,Additional;Struggling,missing_core_labels,False
U0207,U0207,S0200,15,S2,2,62.578,8.618,0.0,71.196,0.0,,0,1,Additional,,True
U0207,U0207,S0200,16,S2,2,56.425,8.783,0.0,65.208,0.0,,0,1,Additional,,True
U0207,U0207,S0200,17,S2,2,59.403,9.09,0.0,68.493,0.0,,0,1,Additional,,True
U0207,U0207,S0200,18,S2,2,67.374,9.585,0.0,76.959,0.0,,0,1,Additional,,True
U0207,U0207,S0200,19,S2,1,47.528,8.024,0.0,55.552,0.0,,0,1,Parallel,,True
U0207,U0207,S0200,20,S2,3,78.434,8.666,0.0,87.1,-0.0,,0,1,Additional,,True
U0207,U0207,S0300,1,S3,1,60.629,11.336,0.0,71.965,0.0,,0,2,Parallel;Struggling,,True
U0207,U0207,S0300,2,S3,2,69.477,12.97,0.0,82.447,0.0,,0,3,Additional;Confused,,True
U0207,U0207,S0300,3,S3,2,60.892,1.594,0.0,66.871,4.385,,1,2,Additional;Incident,incident_or_recovery_overlap,False
U0207,U0207,S0300,4,S3,2,74.952,15.124,0.0,90.076,-0.0,,0,3,Additional;Parallel,,True
U0207,U0207,S0300,5,S3,1,62.127,4.173,0.0,66.3,0.0,,0,3,Additional;Parallel,,True
U0207,U0207,S0300,6,S3,3,66.501,10.432,0.0,76.933,0.0,,0,1,Additional,,True
U0207,U0207,S0300,7,S3,1,35.668,8.345,0.0,44.013,0.0,,0,1,Parallel,,True
U0207,U0207,S0300,8,S3,2,69.21,8.187,0.0,77.397,0.0,,0,2,Additional;Struggling,,True
U0207,U0207,S0300,9,S3,3,64.306,15.177,0.0,79.483,0.0,,0,1,Additional,,True
U0207,U0207,S0300,11,S3,3,126.763,21.055,0.0,147.818,0.0,,0,5,Additional;Parallel;Struggling,,True
U0207,U0207,S0300,12,S3,3,77.742,14.007,0.0,91.749,0.0,,0,1,Additional,,True
U0207,U0207,S0300,13,S3,1,47.39,8.213,0.0,55.603,0.0,,0,1,Parallel,,True
U0207,U0207,S0300,14,S3,2,58.474,12.332,0.0,70.806,0.0,,0,2,Additional;Struggling,,True
U0207,U0207,S0300,15,S3,1,50.898,1.302,0.0,52.2,0.0,,0,1,Additional,,True
U0207,U0207,S0300,16,S3,2,63.817,3.881,0.0,67.698,-0.0,,0,1,Additional,,True
U0207,U0207,S0300,17,S3,1,43.288,7.918,0.0,51.206,0.0,,0,1,Additional,,True
U0207,U0207,S0300,18,S3,5,94.163,10.827,0.0,104.99,0.0,,0,2,Parallel,,True
U0207,U0207,S0300,19,S3,2,50.481,10.796,0.0,61.277,0.0,,2,3,Incident;Parallel;Recovery,incident_or_recovery_overlap,False
U0207,U0207,S0300,20,S3,1,65.118,6.955,0.0,72.073,-0.0,,0,1,Additional,,True
U0207,U0207,S0400,1,S3,1,71.436,10.715,0.0,82.151,0.0,,1,2,Additional;Incident,incident_or_recovery_overlap,False
U0207,U0207,S0400,2,S3,2,57.541,7.683,0.0,65.224,0.0,,0,2,Additional,,True
U0207,U0207,S0400,3,S3,3,74.442,10.14,0.0,84.582,-0.0,,0,0,,,True
U0207,U0207,S0400,4,S3,1,42.925,6.504,0.0,49.429,0.0,,0,3,Additional;Parallel,,True
U0207,U0207,S0400,5,S3,1,56.725,8.555,0.0,65.28,0.0,,4,6,Incident;Investigation;Parallel;Recovery,incident_or_recovery_overlap,False
U0207,U0207,S0400,6,S3,1,53.767,10.454,0.0,64.221,0.0,,0,1,Additional,,True
U0207,U0207,S0400,7,S3,1,45.32,11.64,0.0,56.96,0.0,,0,2,Parallel;Struggling,,True
U0207,U0207,S0400,8,S3,3,61.752,11.348,0.0,73.1,0.0,,0,1,Parallel,,True
U0207,U0207,S0400,9,S3,1,52.877,8.89,0.0,61.767,0.0,,2,4,Additional;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0207,U0207,S0400,10,S3,1,36.35,8.807,0.0,45.157,0.0,,0,2,Additional;Parallel,,True
U0207,U0207,S0400,11,S3,1,51.041,10.727,0.0,61.768,0.0,,0,2,Additional;Struggling,,True
U0207,U0207,S0400,12,S3,2,50.205,14.561,0.0,64.766,0.0,,0,1,Parallel,,True
U0207,U0207,S0400,13,S3,5,90.156,16.16,0.0,106.316,0.0,,0,1,Parallel,,True
U0207,U0207,S0400,14,S3,2,47.676,9.917,0.0,57.593,0.0,,0,2,Additional;Struggling,,True
U0207,U0207,S0400,15,S3,2,50.827,8.641,0.0,59.468,0.0,,0,1,Struggling,,True
U0207,U0207,S0400,16,S3,2,61.138,13.321,0.0,74.459,0.0,,0,0,,,True
U0207,U0207,S0400,17,S3,2,52.232,10.068,0.0,62.3,0.0,,0,1,Additional,,True
U0207,U0207,S0400,18,S3,4,77.659,10.167,0.0,87.826,0.0,,0,1,Additional,,True
U0207,U0207,S0400,19,S3,5,86.42,10.428,0.0,96.848,0.0,,0,3,Additional;Struggling,,True
U0207,U0207,S0400,20,S3,2,64.317,8.601,0.0,72.918,0.0,,0,2,Additional;Struggling,,True
U0207,U0207,S0500,1,S4,1,51.34,7.433,0.0,58.773,0.0,,0,1,Parallel,,True
U0207,U0207,S0500,2,S4,2,60.409,11.744,0.0,72.153,0.0,,0,2,Additional;Struggling,,True
U0207,U0207,S0500,3,S4,1,42.063,10.285,0.0,52.348,0.0,,0,3,Confused;Parallel;Struggling,,True
U0207,U0207,S0500,4,S4,1,43.61,8.412,0.0,52.022,0.0,,0,1,Parallel,,True
U0207,U0207,S0500,5,S4,5,77.322,8.859,0.0,86.181,0.0,,2,3,Additional;Incident;Recovery,incident_or_recovery_overlap,False
U0207,U0207,S0500,6,S4,2,53.477,8.226,0.0,61.703,0.0,,0,1,Additional,,True
U0207,U0207,S0500,7,S4,1,50.109,8.697,0.0,58.806,0.0,,2,3,Additional;Incident;Recovery,incident_or_recovery_overlap,False
U0207,U0207,S0500,8,S4,3,73.132,10.879,0.0,84.011,0.0,,0,4,Confused;Struggling,,True
U0207,U0207,S0500,9,S4,2,66.351,12.465,0.0,78.816,0.0,,0,1,Additional,,True
U0207,U0207,S0500,10,S4,1,42.811,7.427,0.0,50.238,0.0,,0,2,Additional,,True
U0207,U0207,S0500,11,S4,1,50.137,9.112,0.0,59.249,0.0,,3,7,Incident;Investigation;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0207,U0207,S0500,12,S4,1,39.511,9.522,0.0,49.033,0.0,,0,5,Additional;Parallel;Struggling,,True
U0207,U0207,S0500,13,S4,3,52.505,6.978,0.0,59.483,0.0,,0,3,Additional;Parallel,,True
U0207,U0207,S0500,14,S4,1,52.35,8.316,0.0,60.666,-0.0,,2,4,Incident;Investigation;Parallel;Recovery,incident_or_recovery_overlap,False
U0207,U0207,S0500,15,S4,1,44.0,6.787,0.0,50.787,0.0,,0,1,Additional,,True
U0207,U0207,S0500,16,S4,1,61.771,9.584,0.0,71.355,0.0,,0,3,Confused,,True
U0207,U0207,S0500,17,S4,1,35.833,11.557,0.0,47.39,0.0,,0,0,,,True
U0207,U0207,S0500,18,S4,2,52.753,8.923,0.0,61.676,0.0,,0,1,Parallel,,True
U0207,U0207,S0500,19,S4,1,46.462,8.021,0.0,54.483,0.0,,1,2,Parallel;Recovery,incident_or_recovery_overlap,False
U0207,U0207,S0500,20,S4,2,68.392,7.573,0.0,75.965,0.0,,0,1,Additional,,True
U0208,U0208,S0100,1,S2,1,108.431,8.015,0.0,116.446,0.0,,0,2,Additional;Struggling,,True
U0208,U0208,S0100,2,S2,13,137.367,12.102,0.0,149.469,0.0,,0,2,Additional;Struggling,,True
U0208,U0208,S0100,3,S2,1,83.943,7.52,0.0,91.463,0.0,,0,0,,,True
U0208,U0208,S0100,4,S2,5,107.866,9.688,0.0,117.554,0.0,,0,0,,,True
U0208,U0208,S0100,5,S2,1,69.641,6.103,0.0,75.744,0.0,,0,1,Struggling,,True
U0208,U0208,S0100,6,S2,1,71.775,8.724,0.0,80.499,0.0,,0,0,,,True
U0208,U0208,S0100,7,S2,4,103.577,12.163,0.0,115.74,0.0,,0,0,,,True
